machine_id,run_id,timestamp,cpu_pct,cpu_frequency_mhz,ram_pct,ram_used_mb,ram_available_mb,swap_pct,swap_used_mb,disk_usage_pct,disk_free_gb,disk_read_mb_s,disk_write_mb_s,disk_latency_ms,net_sent_mb_s,net_recv_mb_s,network_latency_ms,process_count,thread_count,context_switches_per_s,battery_pct,battery_plugged
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:34.928000Z,12.0,2803.0,50.7,8618.5,8393.3,7.0,75.2,15.3,402.87,0.0,0.0717,0.0,0.0002,0.0005,91.491,241,2788,6655.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:36.880000Z,12.2,2803.0,50.7,8618.2,8393.6,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0013,52.112,241,2783,2166.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:38.884000Z,11.8,2803.0,50.7,8617.7,8394.1,7.0,75.2,15.3,402.87,0.0,0.084,0.0,0.0001,0.0013,56.829,241,2781,2255.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:40.917000Z,11.3,2803.0,50.6,8616.5,8395.4,7.0,75.2,15.3,402.87,0.0655,0.0492,0.0,0.0001,0.0004,88.552,241,2781,2153.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:42.873000Z,11.8,2803.0,50.6,8616.1,8395.8,7.0,75.2,15.3,402.87,0.0164,0.0553,0.0,0.0001,0.0059,39.704,241,2775,2216.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:45.305000Z,17.3,2803.0,50.6,8614.4,8397.5,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0022,0.0066,81.357,241,2764,2878.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:46.924000Z,14.8,2803.0,50.6,8616.3,8395.5,7.0,75.2,15.3,402.87,0.0,0.0962,0.0,0.0028,0.0451,56.722,241,2757,6642.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:48.868000Z,16.9,2803.0,50.7,8618.8,8393.0,7.0,75.2,15.3,402.87,0.0,0.084,0.0,0.0002,0.004,38.872,241,2772,3154.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:50.905000Z,11.2,2803.0,50.7,8618.8,8393.0,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0013,70.039,241,2766,2250.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:52.886000Z,12.0,2803.0,50.7,8618.7,8393.1,7.0,75.2,15.3,402.87,0.0,0.041,0.0,0.0001,0.0047,65.013,241,2770,2547.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:54.914000Z,12.0,2803.0,50.7,8618.6,8393.3,7.0,75.2,15.3,402.87,0.0,0.0819,0.0,0.0001,0.0016,90.733,241,2765,2458.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:57.284000Z,17.7,2803.0,50.7,8620.2,8391.7,7.0,75.2,15.3,402.87,0.0,0.0881,0.0,0.0001,0.0014,80.937,241,2772,2703.6,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:55:58.903000Z,14.0,2803.0,50.7,8622.0,8389.9,7.0,75.2,15.3,402.87,0.0,0.0369,0.0,0.0001,0.0005,78.357,241,2772,5440.2,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:00.876000Z,11.7,2803.0,50.7,8622.7,8389.2,7.0,75.2,15.3,402.87,0.0,0.041,0.0,0.0001,0.004,51.855,241,2769,3164.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:02.884000Z,13.4,2803.0,50.7,8621.8,8390.0,7.0,75.2,15.3,402.87,0.0,0.0389,0.125,0.0001,0.0016,56.259,241,2766,2280.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:04.867000Z,11.8,2803.0,50.7,8621.6,8390.3,7.0,75.2,15.3,402.87,0.0,0.0369,0.0,0.0002,0.0046,43.893,241,2774,2393.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:07.272000Z,16.2,2803.0,50.7,8621.4,8390.4,7.0,75.2,15.3,402.87,0.0,0.0676,0.0,0.0001,0.0018,52.408,241,2770,2075.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:08.868000Z,12.7,2803.0,50.7,8622.6,8389.3,7.0,75.2,15.3,402.87,0.0,0.0389,0.0,0.0001,0.0012,44.348,241,2765,5372.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:10.885000Z,9.9,2803.0,50.7,8622.3,8389.5,7.0,75.2,15.3,402.87,0.0,0.1044,0.0,0.0001,0.0004,61.167,241,2768,2429.2,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:12.899000Z,11.9,2803.0,50.7,8619.6,8392.2,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0014,63.471,241,2767,2144.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:14.868000Z,14.7,2803.0,50.7,8619.5,8392.4,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0055,43.274,241,2766,2245.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:16.902000Z,12.6,2803.0,50.7,8618.3,8393.5,7.0,75.2,15.3,402.87,0.0,0.0594,0.0,0.0001,0.001,75.706,241,2755,2268.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:19.275000Z,16.2,2803.0,50.7,8617.6,8394.3,7.0,75.2,15.3,402.87,0.0164,0.0778,0.0,0.0001,0.0013,69.955,241,2746,2217.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:20.945000Z,13.4,2803.0,50.7,8619.3,8392.6,7.0,75.2,15.3,402.87,0.0,0.041,0.0,0.0001,0.0013,114.872,241,2746,5740.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:22.859000Z,12.0,2803.0,50.7,8618.6,8393.3,7.0,75.2,15.3,402.87,0.0,0.0963,0.0,0.0001,0.0005,39.946,241,2744,2364.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:24.844000Z,12.4,2803.0,50.7,8618.2,8393.6,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0014,28.662,241,2745,2317.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:26.873000Z,12.5,2803.0,50.7,8618.0,8393.8,7.0,75.2,15.3,402.87,0.0,0.1044,0.0,0.0001,0.0058,50.106,241,2745,2214.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:28.849000Z,11.5,2803.0,50.7,8617.8,8394.0,7.0,75.2,15.3,402.87,0.0,0.0655,0.0,0.0001,0.0005,29.132,241,2745,2388.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:31.247000Z,16.2,2803.0,50.7,8617.9,8393.9,7.0,75.2,15.3,402.87,0.0,0.0594,0.0,0.0001,0.0013,49.071,241,2742,2177.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:32.895000Z,14.1,2803.0,50.7,8619.4,8392.5,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0013,69.869,241,2785,5628.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:34.898000Z,11.3,2803.0,50.7,8619.4,8392.5,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0005,75.716,241,2786,2314.6,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:36.906000Z,13.1,2803.0,50.7,8619.5,8392.4,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0052,71.875,241,2786,2173.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:38.874000Z,10.7,2803.0,50.7,8619.5,8392.4,7.0,75.2,15.3,402.87,0.0328,0.0553,0.0,0.0001,0.0021,37.982,241,2790,2595.7,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:40.854000Z,10.8,2803.0,50.7,8619.7,8392.2,7.0,75.2,15.3,402.87,0.0,0.0983,0.0,0.0001,0.0005,27.073,241,2792,2311.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:43.264000Z,17.8,2803.0,50.7,8619.6,8392.2,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0013,40.598,241,2792,2199.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:44.896000Z,14.7,2803.0,50.7,8623.5,8388.3,7.0,75.2,15.3,402.87,0.0,0.1085,0.0,0.0001,0.0013,71.295,241,2787,5872.4,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:46.881000Z,11.0,2803.0,50.7,8622.5,8389.4,7.0,75.2,15.3,402.87,0.0,0.0778,0.0,0.0018,0.0008,54.685,241,2781,2380.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:48.962000Z,13.0,2803.0,50.7,8621.9,8390.0,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0002,0.0061,48.558,241,2791,2439.6,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:50.854000Z,17.8,2803.0,50.7,8616.7,8395.2,7.0,75.2,15.3,402.87,0.0737,0.2129,0.0,0.0001,0.0013,27.455,241,2787,2691.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:53.241000Z,17.8,2803.0,50.6,8616.3,8395.5,7.0,75.2,15.3,402.87,0.0164,0.0738,0.0,0.0001,0.0004,26.582,241,2787,2494.9,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:54.859000Z,11.7,2803.0,50.6,8614.6,8397.2,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0013,33.719,241,2789,5840.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:56.941000Z,13.7,2803.0,50.6,8613.4,8398.4,7.0,75.2,15.3,402.87,0.0,0.1024,0.0,0.0001,0.0013,27.652,241,2788,2438.2,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:56:58.872000Z,19.8,2803.0,50.6,8612.6,8399.2,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0046,44.288,241,2788,2942.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:00.881000Z,12.5,2803.0,50.6,8613.6,8398.2,7.0,75.2,15.3,402.87,0.0,0.1065,0.0,0.0001,0.0018,51.732,241,2782,2456.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:02.852000Z,10.5,2803.0,50.6,8612.3,8399.5,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0013,32.153,241,2781,2133.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:05.249000Z,17.1,2803.0,50.6,8612.2,8399.6,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0004,52.281,241,2786,2203.5,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:06.859000Z,12.6,2803.0,50.6,8612.0,8399.9,7.0,75.2,15.3,402.87,0.0,0.0368,0.0,0.0001,0.0016,30.207,241,2786,5164.7,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:08.916000Z,16.7,2803.0,50.8,8635.6,8376.2,7.0,75.2,15.3,402.87,0.0,0.1269,0.0,0.0026,0.0066,64.784,242,2812,5733.8,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:10.907000Z,13.3,2803.0,50.7,8625.5,8386.4,7.0,75.2,15.3,402.87,0.0,0.0348,0.0,0.0002,0.0051,77.553,241,2803,3250.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:12.875000Z,12.4,2803.0,50.7,8624.3,8387.5,7.0,75.2,15.3,402.87,0.0,0.0573,0.0,0.0001,0.0022,40.736,241,2802,2551.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:15.280000Z,16.1,2803.0,50.7,8624.1,8387.8,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0027,49.355,241,2803,2241.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:16.859000Z,14.1,2803.0,50.7,8625.7,8386.1,7.0,75.2,15.3,402.87,0.0,0.1148,0.0,0.0002,0.0006,37.684,241,2805,5672.0,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:18.885000Z,11.1,2803.0,50.7,8623.3,8388.6,7.0,75.2,15.3,402.87,0.0,0.0758,0.0,0.0001,0.0013,50.144,241,2802,2442.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:20.860000Z,12.1,2803.0,50.7,8622.8,8389.0,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0055,36.912,241,2803,2221.3,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:22.956000Z,11.9,2803.0,50.7,8622.6,8389.3,7.0,75.2,15.3,402.87,0.0,0.0737,0.0,0.0001,0.0006,115.134,241,2800,2307.1,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:24.881000Z,11.0,2803.0,50.7,8622.4,8389.4,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0012,58.43,241,2800,2461.2,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:27.263000Z,17.7,2803.0,50.7,8622.2,8389.6,7.0,75.2,15.3,402.87,0.0246,0.0614,0.0,0.0001,0.0012,53.461,241,2798,2455.6,82.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:28.886000Z,14.3,2803.0,50.7,8623.3,8388.5,7.0,75.2,15.3,402.87,0.0,0.0266,0.0,0.0001,0.0005,51.487,241,2805,5912.3,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:30.872000Z,11.1,2803.0,50.7,8624.1,8387.8,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0012,42.863,241,2804,2165.2,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:32.897000Z,12.8,2803.0,50.7,8624.0,8387.9,7.0,75.2,15.3,402.87,0.0,0.0635,0.0,0.0001,0.0059,67.371,241,2804,2261.0,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:34.873000Z,13.1,2803.0,50.7,8623.9,8387.9,7.0,75.2,15.3,402.87,0.0,0.0492,0.0,0.0001,0.0004,41.253,241,2805,2269.6,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:36.870000Z,12.5,2803.0,50.7,8624.1,8387.7,7.0,75.2,15.3,402.87,0.0328,0.0123,0.333,0.0001,0.0013,36.865,241,2805,2110.4,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:39.237000Z,17.7,2803.0,50.7,8624.1,8387.7,7.0,75.2,15.3,402.87,0.0,0.084,0.0,0.0001,0.0013,27.191,241,2804,1994.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:40.879000Z,14.2,2803.0,50.7,8628.1,8383.8,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0003,51.337,241,2805,5530.6,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:42.883000Z,13.1,2803.0,50.7,8627.4,8384.5,7.0,75.2,15.3,402.87,0.0082,0.0758,0.0,0.0001,0.0053,44.602,241,2802,2269.5,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:44.865000Z,13.5,2803.0,50.6,8616.0,8395.9,7.0,75.2,15.3,402.87,0.0,0.0246,0.0,0.0001,0.0018,38.856,241,2798,2421.7,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:46.883000Z,13.2,2803.0,50.6,8615.4,8396.4,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0019,0.0057,53.155,241,2794,2427.6,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:49.261000Z,16.3,2803.0,50.6,8614.5,8397.4,7.0,75.2,15.3,402.87,0.0,0.1044,0.0,0.0002,0.0015,42.78,241,2801,2407.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:50.877000Z,22.4,2803.0,50.7,8626.4,8385.4,7.0,75.2,15.3,402.87,0.0328,0.0881,0.0,0.0004,0.0014,28.65,243,2837,9247.5,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:52.890000Z,20.2,2803.0,50.8,8634.0,8377.9,7.0,75.2,15.3,402.87,0.0,0.0778,0.0,0.0014,0.0032,41.16,244,2853,3981.1,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:54.914000Z,13.6,2803.0,50.7,8628.1,8383.7,7.0,75.2,15.3,402.87,0.0,0.1701,0.0,0.0012,0.008,71.672,243,2843,2887.1,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:56.913000Z,12.4,2803.0,50.7,8627.9,8384.0,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0013,69.674,243,2844,2439.3,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:57:58.910000Z,12.2,2803.0,50.7,8627.4,8384.4,7.0,75.2,15.3,402.87,0.0328,0.0471,0.167,0.0001,0.0004,67.723,243,2842,2409.8,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:01.294000Z,17.5,2803.0,50.7,8628.3,8383.6,7.0,75.2,15.3,402.87,0.0164,0.0614,0.0,0.0001,0.0012,58.035,243,2839,2451.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:02.892000Z,13.4,2803.0,50.7,8630.2,8381.7,7.0,75.2,15.3,402.87,0.0,0.1003,0.0,0.0001,0.0012,56.101,243,2839,5814.8,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:04.897000Z,12.9,2803.0,50.7,8629.4,8382.5,7.0,75.2,15.3,402.87,0.0,0.0819,0.0,0.0002,0.0041,58.371,243,2845,2533.8,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:06.930000Z,12.9,2803.0,50.7,8629.4,8382.5,7.0,75.2,15.3,402.87,0.0,0.127,0.0,0.0001,0.0027,92.738,243,2845,2716.0,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:08.890000Z,11.6,2803.0,50.7,8629.3,8382.5,7.0,75.2,15.3,402.87,0.0,0.0573,0.0,0.0001,0.0011,39.913,243,2845,2357.8,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:10.897000Z,12.8,2803.0,50.7,8629.3,8382.6,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0001,0.0003,51.741,243,2846,2514.8,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:13.264000Z,17.7,2803.0,50.7,8629.2,8382.6,7.0,75.2,15.3,402.87,0.0,0.0328,0.0,0.0001,0.0012,47.275,243,2845,2176.5,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:14.921000Z,14.2,2803.0,50.7,8631.6,8380.3,7.0,75.2,15.3,402.87,0.0,0.0717,0.0,0.0001,0.0016,78.455,243,2845,5347.1,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:16.868000Z,11.0,2803.0,50.7,8629.5,8382.3,7.0,75.2,15.3,402.87,0.0,0.0205,0.0,0.0001,0.0048,33.102,243,2845,2243.7,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:18.875000Z,11.5,2803.0,50.7,8628.4,8383.4,7.0,75.2,15.3,402.87,0.0,0.1495,0.0,0.0001,0.0013,46.655,243,2844,2584.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:20.882000Z,12.4,2803.0,50.7,8627.8,8384.0,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0012,43.336,243,2840,2301.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:23.276000Z,18.1,2803.0,50.7,8620.2,8391.7,7.0,75.2,15.3,402.87,0.0,0.1208,0.0,0.0001,0.0004,67.672,242,2832,2496.2,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:24.858000Z,15.5,2803.0,50.7,8620.8,8391.0,7.0,75.2,15.3,402.87,0.0,0.0696,0.0,0.0001,0.0013,31.508,242,2830,5570.2,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:26.888000Z,10.8,2803.0,50.7,8620.9,8390.9,7.0,75.2,15.3,402.87,0.0,0.0184,0.0,0.0001,0.0054,60.397,242,2832,2306.2,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:28.907000Z,10.7,2803.0,50.7,8620.9,8390.9,7.0,75.2,15.3,402.87,0.0,0.0164,0.0,0.0001,0.0007,74.457,242,2832,2171.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:30.930000Z,12.4,2803.0,50.7,8620.5,8391.4,7.0,75.2,15.3,402.87,0.0,0.0225,0.0,0.0001,0.0011,84.638,241,2820,2472.0,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:33.274000Z,17.6,2803.0,50.7,8620.4,8391.5,7.0,75.2,15.3,402.87,0.0328,0.0184,0.0,0.0001,0.0012,73.409,241,2820,2326.0,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:34.880000Z,12.6,2803.0,50.7,8621.1,8390.8,7.0,75.2,15.3,402.87,0.0164,0.1147,0.0,0.0001,0.0005,53.094,241,2821,5416.7,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:36.860000Z,11.8,2803.0,50.7,8621.0,8390.8,7.0,75.2,15.3,402.87,0.0,0.0553,0.0,0.0001,0.0015,40.282,241,2820,2187.0,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:38.885000Z,16.2,2803.0,50.7,8618.2,8393.7,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0001,0.0055,39.342,241,2962,9554.1,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:40.867000Z,12.2,2803.0,50.6,8615.3,8396.6,7.0,75.2,15.3,402.87,0.0,0.0799,0.0,0.0001,0.0004,28.078,241,2967,2454.5,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:43.260000Z,16.3,2803.0,50.6,8615.2,8396.7,7.0,75.2,15.3,402.87,0.0,0.0123,0.0,0.0001,0.0012,49.528,241,2966,2114.7,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:45.826000Z,12.1,2803.0,50.6,8613.2,8398.7,7.0,75.2,15.3,402.87,0.0,0.0717,0.0,0.0001,0.0012,974.214,241,2965,5797.9,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:46.880000Z,8.6,2803.0,50.6,8612.9,8399.0,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0018,0.0005,42.715,241,2958,2307.5,83.0,1
7232bc533c21ce408d45d473,5bca2646-6745-4bbb-987d-ccb0a4486506,2026-08-09T21:58:48.915000Z,13.2,2803.0,50.6,8612.3,8399.6,7.0,75.2,15.3,402.87,0.0,0.0143,0.0,0.0002,0.0057,62.753,241,2963,2152.2,83.0,1
