comparison,feature,feature_type,train_mean,difficult_mean,train_median,difficult_median,train_std,difficult_std,train_p10,train_p25,train_p75,train_p90,train_p95,difficult_p10,difficult_p25,difficult_p75,difficult_p90,difficult_p95,train_missing_pct,difficult_missing_pct,missing_pct_difference,standardized_mean_difference,absolute_smd,psi,ks_statistic,shift_metric,shift_rank
train_negative_vs_difficult_negative,cpu_frequency_mhz,raw,2142.9651128754895,1101.0,1300.0,1101.0,1111.864891296214,0.0,1101.0,1101.0,3504.0,3504.0,3504.0,1101.0,1101.0,1101.0,1101.0,1101.0,0.0,0.0,0.0,-1.3253059842821822,1.3253059842821822,7.762516205934561,0.5711280231239253,6.896434007406107,15
train_negative_vs_difficult_negative,cpu_pct_min_120s,engineered,20.817807617723464,38.85239970824216,9.5,36.2,19.197550345374385,8.784725233937294,2.9,4.3,39.3,48.9,54.5,31.3,32.6,41.7,51.000000000000185,59.3,0.0,0.0,0.0,1.2080684940518547,1.2080684940518547,6.705098670426688,0.6019101006140755,6.80997859466593,16
train_negative_vs_difficult_negative,cpu_pct_min_60s,engineered,21.92646445428268,40.126345733041575,10.5,36.8,19.778440147157657,9.519846438494692,3.0,4.8,40.7,50.8,56.7,32.2,32.9,44.5,58.1,61.2,0.0,0.0,0.0,1.172583471853214,1.172583471853214,6.799464023538849,0.5955843351200312,6.768167806973245,17
train_negative_vs_difficult_negative,ram_pct_min_120s,engineered,70.3260327101094,83.44602479941648,74.9,82.8,14.833818309158415,3.864174623037968,47.0,57.4,82.1,86.7,89.1,79.2,81.5,85.8,88.4,91.4,0.0,0.0,0.0,1.2104271480917428,1.2104271480917428,5.337559181143617,0.5573179260299239,6.767745074121667,18
train_negative_vs_difficult_negative,ram_pct_mean_120s,engineered,71.33840251799404,84.612361466755,76.02622950819672,83.95762711864407,14.978946177655224,3.9416644415356292,47.88070175438597,58.06515625,83.36784200968523,87.69666101694915,90.0097828587863,80.30137931034483,82.41525423728814,86.83948345190225,89.7248484848485,92.66307050479767,0.0,0.0,0.0,1.2119796368152267,1.2119796368152267,5.378886372077447,0.5467656722897383,6.758745309104965,19
train_negative_vs_difficult_negative,ram_pct_max_120s,engineered,72.63274303903992,86.13076586433259,77.4,85.6,15.095358076834765,4.296062649267706,49.7,58.8,84.6,89.0,91.6,81.2,83.3,88.3,92.3,94.8,0.0,0.0,0.0,1.2162701205328783,1.2162701205328783,5.170479017501293,0.541498344270783,6.757768464803662,20
train_negative_vs_difficult_negative,ram_pct_min_60s,engineered,70.59429585452418,83.72090444930707,75.2,83.2,14.90394603044615,3.8688828123127674,47.2,57.7,82.5,87.1,89.5,79.3,81.7,86.0,88.5,91.9,0.0,0.0,0.0,1.2056064058567335,1.2056064058567335,5.350696996368371,0.5487621628371381,6.754368568693872,21
train_negative_vs_difficult_negative,ram_pct_mean_60s,engineered,71.30408144477549,84.52972117267215,75.92,83.90344827586208,15.01772660772544,3.9290119990232935,47.782758620689656,58.13125,83.31666666666666,87.69333333333334,90.0066559139785,80.04216091954024,82.35764367816091,86.84107526881719,89.39870967741936,92.54857142857144,0.0,0.0,0.0,1.2048996411752517,1.2048996411752517,5.368117311118081,0.5435950782050268,6.748494719380279,22
train_negative_vs_difficult_negative,ram_pct_min_30s,engineered,70.8016940470528,83.93139314369073,75.3,83.4,14.949833237329294,3.879221660826457,47.3,57.8,82.8,87.2,89.7,79.4,81.8,86.2,88.7,92.02999999999993,0.0,0.0,0.0,1.2022196327591677,1.2022196327591677,5.356947178968637,0.5399694818373377,6.7421891145965045,23
train_negative_vs_difficult_negative,ram_pct_mean_30s,engineered,71.28470202689685,84.4899436538419,75.8875,83.9090909090909,15.040946070901526,3.9256976620309345,47.68515384615385,58.166666666666664,83.30702380952381,87.67950000000002,89.99333333333334,80.01875,82.32666666666667,86.78375,89.604,92.47583333333333,0.0,0.0,0.0,1.2013675397311308,1.2013675397311308,5.350848175650798,0.536879422460171,6.738246962191301,24
train_negative_vs_difficult_negative,ram_available_mb,raw,4899.962101642823,2651.6979285193293,4147.5,2746.4,2558.98387795253,671.0393543247739,2096.7,2852.1,7102.95,8902.89,9507.769999999997,1760.6400000000003,2242.75,3024.05,3415.98,3792.679999999999,0.0,0.0,0.0,-1.2018600174367327,1.2018600174367327,5.362376532646331,0.5325710064217736,6.734431023858506,25
train_negative_vs_difficult_negative,ram_pct_max_60s,engineered,72.18952288610002,85.52119620714808,77.1,84.8,15.128946651935511,4.166859856857581,48.7,58.7,84.1,88.7,90.9,80.8,82.9,87.8,91.4,93.8,0.0,0.0,0.0,1.2014716494032522,1.2014716494032522,5.235609535950897,0.5261594594681869,6.72763110887144,26
train_negative_vs_difficult_negative,ram_pct,raw,71.2638871610991,84.4451787016776,75.8,83.9,15.063638428634112,3.936245609030881,47.6,58.2,83.3,87.7,90.0,80.0,82.3,86.8,89.7,92.4,0.0,0.0,0.0,1.1972922660457017,1.1972922660457017,5.32993118287358,0.5287916983680172,6.72608396441372,27
train_negative_vs_difficult_negative,cpu_pct_min_30s,engineered,23.107824448428524,41.42002917578411,11.9,37.6,20.44176326267369,10.331247910862723,3.2,5.4,42.1,53.3,59.0,32.4,33.7,46.8,60.0,62.2,0.0,0.0,0.0,1.1306842356125557,1.1306842356125557,6.709144802113717,0.5890347526864984,6.7197189882990545,28
train_negative_vs_difficult_negative,ram_pct_max_30s,engineered,71.87312392521312,85.11934354485777,76.8,84.5,15.136563655273394,4.066581388724717,48.2,58.6,83.8,88.2,90.6,80.5,82.7,87.4,90.6,93.2,0.0,0.0,0.0,1.1952155317471949,1.1952155317471949,5.258707400560786,0.5236388755073583,6.718854407254553,29
train_negative_vs_difficult_negative,cpu_pct_mean_30s,engineered,30.03672738819822,48.94539867301027,20.125,45.099999999999994,23.708727696781263,11.936980703342703,5.325,9.09375,50.15333333333333,66.20758974358975,71.51976923076921,35.62,40.61291666666666,56.4,68.17916666666667,71.25733333333332,0.0,0.0,0.0,1.0074097409219174,1.0074097409219174,6.225520555468587,0.5698015689603219,6.577211309882239,30
train_negative_vs_difficult_negative,cpu_pct_mean_60s,engineered,30.266328242827267,49.05567431499491,20.43935483870968,45.29666666666667,23.726277823633346,11.758665054664906,5.516129032258065,9.226021505376345,50.54391025641025,66.30666666666667,71.03219688542825,35.82709677419354,41.093333333333334,55.907255747126435,68.26866666666666,70.99550537634406,0.0,0.0,0.0,1.0034712792150662,1.0034712792150662,6.236332409102191,0.5680298774504446,6.571501156665511,31
train_negative_vs_difficult_negative,cpu_pct_mean_120s,engineered,30.69711813015567,49.21966436234026,20.72868852459016,45.65901639344263,23.934260579731063,11.601325813569447,5.763333333333334,9.392213114754098,51.01693262411347,66.93321428571429,71.28685869565219,35.91803278688525,41.25416666666666,55.88421985815604,68.15805084745762,71.2570467836257,0.0,0.0,0.0,0.9848520768619772,0.9848520768619772,6.253140453423004,0.5626948513857496,6.547546928247727,32
train_negative_vs_difficult_negative,cpu_pct,raw,29.68144963594453,48.73925601750547,19.2,44.6,24.192006870609823,13.226545527669698,4.6,8.5,49.5,65.6,73.3,34.7,38.3,57.8,68.86000000000004,74.9,0.0,0.0,0.0,0.9775196328122752,0.9775196328122752,5.612667128622628,0.5583954610417855,6.535915093854061,33
train_negative_vs_difficult_negative,cpu_pct_max_30s,engineered,40.56530679448245,60.177870167760766,35.6,57.5,27.722338546996355,15.05895104419854,9.5,14.8,63.8,81.3,87.1,41.9,47.7,72.3,82.3,86.9,0.0,0.0,0.0,0.8791689517701673,0.8791689517701673,6.180069494460177,0.5044222139793595,6.383591165749527,34
train_negative_vs_difficult_negative,cpu_pct_max_60s,engineered,44.45039332625956,63.98408460977388,40.7,62.7,28.570833600690147,15.331488590580875,11.8,17.0,68.9,85.6,91.1,45.2,50.7,76.3,85.9,90.2,0.0,0.0,0.0,0.8519738444427948,0.8519738444427948,5.102424971162052,0.4870842632907687,6.339058107733564,35
train_negative_vs_difficult_negative,cpu_pct_max_120s,engineered,48.978440232702795,68.00803792851933,47.7,68.5,29.42737409256364,15.237125459986158,14.4,21.1,76.0,90.4,96.7,47.1,54.7,79.4,88.9,93.7,0.0,0.0,0.0,0.8121115410527242,0.8121115410527242,4.913915653291604,0.46534333226556857,6.191370526609897,36
train_negative_vs_difficult_negative,swap_pct_mean_120s,engineered,19.154755061398866,12.567309613700198,12.2,12.1,19.86025812630443,1.4444332658071493,0.0,2.9,40.72451861360719,47.7,62.6,10.9,11.39422131147541,13.65220864661654,14.5,15.076666666666664,0.0,0.0,0.0,-0.4678445123838648,0.4678445123838648,10.568881343385414,0.4809739855841352,5.948818497967999,37
train_negative_vs_difficult_negative,swap_pct_mean_60s,engineered,19.163420321719762,12.577556350643716,12.2,12.1,19.858972974443674,1.4460644385400196,0.0,2.9,40.621266233766235,47.7,62.6,10.9,11.396609195402299,13.658796296296295,14.5,15.1,0.0,0.0,0.0,-0.46775952304769336,0.46775952304769336,10.555055763200986,0.47978580975624185,5.947545332803935,38
train_negative_vs_difficult_negative,swap_pct_max_60s,engineered,19.208519629724492,12.62405543398979,12.2,12.2,19.866350744072463,1.4528793372748974,0.0,2.9,40.9,47.7,62.6,10.9,11.5,13.8,14.5,15.1,0.0,0.0,0.0,-0.46747570646286235,0.46747570646286235,10.667801871039758,0.47921868817269203,5.946694394635554,39
train_negative_vs_difficult_negative,swap_pct_min_120s,engineered,19.082192382276535,12.481750547045952,12.1,12.0,19.857769626656918,1.4604066948097136,0.0,2.9,40.2,47.7,62.6,10.8,11.1,13.5,14.5,15.0,0.0,0.0,0.0,-0.4687985235881014,0.4687985235881014,9.817447872463763,0.47788225824155717,5.9466807818296585,40
train_negative_vs_difficult_negative,swap_pct_max_120s,engineered,19.240598587684318,12.647366885485047,12.2,12.2,19.873159929102023,1.45197459567253,0.0,2.9,41.0,47.7,62.6,10.9,11.5,13.8,14.5,15.1,0.0,0.0,0.0,-0.46794018708828417,0.46794018708828417,10.622275183891377,0.4784676740697376,5.946407861158022,41
train_negative_vs_difficult_negative,swap_pct_mean_30s,engineered,19.167401804141793,12.583375048810497,12.2,12.113333333333332,19.85820167447536,1.4473566365895822,0.0,2.9,40.6,47.7,62.6,10.9,11.4,13.7,14.5,15.1,0.0,0.0,0.0,-0.4676448970861602,0.4676448970861602,10.645210937337884,0.47790815307097384,5.945553050157134,42
train_negative_vs_difficult_negative,swap_pct_max_30s,engineered,19.190424792360325,12.608329686360321,12.2,12.2,19.862034109686213,1.451349671954149,0.0,2.9,40.9,47.7,62.6,10.9,11.4,13.8,14.5,15.1,0.0,0.0,0.0,-0.4674111464208982,0.4674111464208982,10.66711335058622,0.47763373940151427,5.945044885822412,43
train_negative_vs_difficult_negative,swap_pct,raw,19.170959716073323,12.588869438366155,12.2,12.2,19.857922114323728,1.4496732341700929,0.0,2.9,40.6,47.7,62.6,10.9,11.4,13.7,14.5,15.1,0.0,0.0,0.0,-0.4675099440718245,0.4675099440718245,10.645946925314986,0.47689484406805177,5.9444047881398765,44
train_negative_vs_difficult_negative,swap_pct_min_60s,engineered,19.124263656653618,12.530605397520059,12.2,12.1,19.856792613513186,1.4556651547785098,0.0,2.9,40.4,47.7,62.6,10.9,11.2,13.5,14.5,15.1,0.0,0.0,0.0,-0.4683478041828933,0.4683478041828933,9.763830673257976,0.47544912370568215,5.943796927888576,45
train_negative_vs_difficult_negative,swap_pct_min_30s,engineered,19.14618564999451,12.55738876732312,12.2,12.1,19.856621923592606,1.4517391067418541,0.0,2.9,40.5,47.7,62.6,10.9,11.3,13.6,14.5,15.1,0.0,0.0,0.0,-0.4680132402781458,0.4680132402781458,9.74331994241702,0.475657485944856,5.943670726223002,46
train_negative_vs_difficult_negative,process_count_mean_60s,engineered,344.195013605053,316.0859482756492,323.9614814814815,314.1034482758621,104.5996194771525,8.854506625147685,216.12,267.1887019230769,387.31451612903226,527.8064516129032,572.1290322580645,309.5,311.5925925925926,317.06666666666666,320.90911640953715,344.9583333333333,0.0,0.0,0.0,-0.3786873513338661,0.3786873513338661,10.063410385639802,0.42908430753855514,5.807771658872421,47
train_negative_vs_difficult_negative,process_count_mean_30s,engineered,344.14964301670466,316.0022853323838,323.91608391608395,314.0,104.64201523518152,8.849543965316142,216.0,266.925641025641,388.0,527.5595833333334,571.7333333333333,309.375,311.4,317.0,320.93142857142857,344.875,0.0,0.0,0.0,-0.37905219666629425,0.37905219666629425,10.055131482318696,0.4281814818957299,5.807233678562024,48
train_negative_vs_difficult_negative,process_count,raw,344.0964289634481,315.8987600291758,324.0,314.0,104.69822270523218,8.918819257655237,216.0,267.0,389.0,528.0,571.0,309.0,311.0,317.0,321.0,344.0,0.0,0.0,0.0,-0.37950615531667964,0.37950615531667964,9.109065572081908,0.4276442982897537,5.807150453606433,49
train_negative_vs_difficult_negative,process_count_mean_120s,engineered,344.2948522846075,316.22545095291844,323.94827586206895,314.1639344262295,104.54275853941047,8.876761115489302,215.91699999999997,267.2927419354839,386.5390710382514,527.9316666666666,572.7826912568305,309.86095238095237,311.63793103448273,317.1967741935484,320.77575757575755,345.1470588235294,0.0,0.0,0.0,-0.3783504269360388,0.3783504269360388,10.069825996119201,0.4274031371787329,5.805753564114772,50
train_negative_vs_difficult_negative,process_count_min_30s,engineered,341.9602466064176,314.5918307804522,322.0,313.0,103.72468552833783,8.43210359013265,215.0,265.0,382.0,527.0,568.0,308.0,310.0,316.0,319.0,342.0,0.0,0.0,0.0,-0.3719222997451577,0.3719222997451577,10.049727514297194,0.43148418951599143,5.80340648926115,51
train_negative_vs_difficult_negative,process_count_max_120s,engineered,350.7775785737807,322.35448577680523,332.0,320.0,106.20605744844516,10.162830996948449,219.0,271.0,397.0,535.0,581.0,315.0,317.0,323.0,330.0,352.0,0.0,0.0,0.0,-0.37675391718141293,0.37675391718141293,9.809549979433815,0.42433207926353106,5.801085996444944,52
train_negative_vs_difficult_negative,process_count_min_60s,engineered,340.75600965936115,314.0288840262582,320.5,312.0,103.03299439770312,8.329778960559349,215.0,265.0,380.0,526.0,567.0,308.0,310.0,315.0,318.0,341.0,0.0,0.0,0.0,-0.3656590003003858,0.3656590003003858,9.940676509268927,0.4340627279358133,5.799721728236198,53
train_negative_vs_difficult_negative,process_count_min_120s,engineered,339.8536643371995,313.4660831509847,320.0,312.0,102.86852241535055,8.231494036116324,214.0,264.0,379.0,526.0,567.0,308.0,309.0,314.0,317.0,340.0,0.0,0.0,0.0,-0.36161471038767395,0.36161471038767395,10.131745533189918,0.4355999195213361,5.797214629909011,54
train_negative_vs_difficult_negative,process_count_max_30s,engineered,347.00861658922105,319.3810357403355,327.0,317.0,105.28387481713891,9.568458776754575,218.0,269.0,393.0,531.0,576.0,312.0,314.0,320.0,325.0,349.0,0.0,0.0,0.0,-0.3695811463588215,0.3695811463588215,8.281555573301315,0.42164377537592546,5.791224921734747,55
train_negative_vs_difficult_negative,process_count_max_60s,engineered,348.63089532033223,320.78745441283735,329.0,318.0,105.69727508109501,9.713426019505306,218.0,270.0,395.0,535.0,577.0,314.0,316.0,321.0,326.0,351.0,0.0,0.0,0.0,-0.37097780640747,0.37097780640747,9.270674918103708,0.41927194190484485,5.790249748312315,56
train_negative_vs_difficult_negative,context_switches_per_s_min_120s,engineered,8770.905151809082,6847.846652078774,3557.7,6155.3,12122.083592341298,5283.356356041097,2.0,16.5,11380.2,33341.6,37152.0,4373.2,4855.0,7878.2,9830.7,11781.2,0.03841791372434232,0.0,-0.03841791372434232,-0.20566661026562894,0.20566661026562894,5.452473826059343,0.4896064065731027,5.6952730168387316,57
train_negative_vs_difficult_negative,context_switches_per_s_max_30s,engineered,21335.501209736456,24806.79442742524,11044.5,16920.9,29524.156140347546,27381.77236917992,1039.5,2668.9,27643.375,66474.8,71594.0,10179.060000000001,12022.2,27408.6,39721.0,49757.4,0.040247338187406244,0.0,-0.040247338187406244,0.12191474203766511,0.12191474203766511,5.07499081764108,0.4244950303985613,5.546409772436227,58
train_negative_vs_difficult_negative,network_latency_ms_min_120s,engineered,40.39301845733842,38.312122875620396,35.948,38.19,797.7224305517408,1.27564860632491,23.038,29.215,39.625,54.512,56.035,36.855,37.608,38.975,39.84,40.292,7.524422816581904,3.00510576221736,-4.519317054364544,-0.0036890362840491975,0.0036890362840491975,6.791178352385498,0.48839739658549136,5.492086432869541,59
train_negative_vs_difficult_negative,context_switches_per_s_mean_120s,engineered,14537.171668647556,14828.516045627272,7724.586885245902,11865.05,18107.15123933441,11737.448319312309,474.7368421052632,812.3516129032258,19552.95666666667,50460.60338983051,53022.613333333335,7382.174098360657,8118.7171857923495,17628.121474358974,23530.821233979135,29644.46,0.03841791372434232,0.0,-0.03841791372434232,0.019094050847004263,0.019094050847004263,5.173494294210902,0.4670867496882476,5.4861808005352515,60
train_negative_vs_difficult_negative,context_switches_per_s_mean_60s,engineered,14340.41895035132,14460.922633754224,7668.013333333333,11496.878571428571,18045.028152153052,11994.622465157208,442.27,799.8846153846154,19138.86,50097.73333333333,53151.53448275863,7263.589057471264,7900.151034482758,16791.558918406074,22350.159354838714,28388.366082949142,0.03841791372434232,0.0,-0.03841791372434232,0.007865028351022223,0.007865028351022223,5.1909673458267696,0.46566987587743836,5.473534904228461,61
train_negative_vs_difficult_negative,context_switches_per_s_mean_30s,engineered,14250.606054185528,14231.903530896165,7616.8875,11206.975000000002,18277.09848381961,12977.226584134563,388.5142857142857,817.8499999999991,18864.6328125,48468.894,54927.591874999984,7198.91625,7812.583333333334,16256.37222222222,21873.056500000002,24866.871587301546,0.040247338187406244,0.0,-0.040247338187406244,-0.0011799514431106684,0.0011799514431106684,5.205745985155459,0.4657280249852359,5.466907976428346,62
train_negative_vs_difficult_negative,network_latency_ms_min_60s,engineered,41.6720700647025,39.10434355179704,36.99,38.81,797.8645260261308,1.7319990424046865,23.327,30.325,40.778,55.154,56.68429999999999,37.353,37.9825,39.926,41.347,42.068,7.542717061212542,3.398978847556528,-4.143738213656014,-0.004551280304606125,0.004551280304606125,6.731985025090239,0.44951423653020445,5.4540655168348104,63
train_negative_vs_difficult_negative,network_latency_ms_min_30s,engineered,43.61239186299742,40.216613547021474,38.221,39.663,798.1515591136301,2.6651321987492946,23.831,31.466,42.942,56.141,58.18984999999997,37.741,38.5,41.319250000000004,43.2703,45.22,7.595770370641396,3.5156819839533187,-4.080088386688077,-0.0060168133758805465,0.0060168133758805465,4.889930461865974,0.40484286764269645,5.3007901428845505,64
train_negative_vs_difficult_negative,disk_latency_ms_max_120s,engineered,0.8986916334223914,0.019545878920495988,0.056,0.011,3.4577557774253407,0.05950974364521263,0.004,0.011,0.75,1.343,3.077,0.002,0.006,0.019,0.026,0.053,0.02927079140902272,0.0,-0.02927079140902272,-0.3595151990127062,0.3595151990127062,4.376269267030932,0.500998525540677,5.236782991584315,65
train_negative_vs_difficult_negative,context_switches_per_s_missing_pct_30s,engineered,19.404030415387375,0.0,0.0,0.0,27.48152175872669,0.0,0.0,0.0,46.666666666666664,62.5,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.998541609851969,0.998541609851969,3.8051363651597865,0.35212762065054337,5.155805595662299,66
train_negative_vs_difficult_negative,context_switches_per_s_min_60s,engineered,9316.867619553082,7368.618453683443,4344.4,6486.4,12687.251142804571,5416.165048859394,5.0,35.0,12132.4,34647.9,38303.2,4517.2,4973.1,8372.1,11159.9,12946.9,0.03841791372434232,0.0,-0.03841791372434232,-0.19972790657961004,0.19972790657961004,4.465451896239647,0.4811784942898485,5.146358297109105,67
train_negative_vs_difficult_negative,context_switches_per_s_missing_pct_120s,engineered,19.48680357402871,0.0,0.0,0.0,26.988792283522958,0.0,0.0,0.0,50.0,60.65573770491803,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0211091186365076,1.0211091186365076,3.642181926883592,0.3603783249789617,5.023669370499062,68
train_negative_vs_difficult_negative,context_switches_per_s_max_60s,engineered,24764.96154169946,30531.071363967912,12878.3,20857.9,36518.30192869561,33962.73828965401,1599.9,3258.0,32655.7,70141.3,74824.4,11412.9,13656.3,33464.3,44712.1,104735.86999999708,0.03841791372434232,0.0,-0.03841791372434232,0.16351413562815953,0.16351413562815953,4.427488025236616,0.4191399385613764,5.010142099426152,69
train_negative_vs_difficult_negative,context_switches_per_s_min_30s,engineered,9914.901154831625,7962.452414296134,5106.0,6926.0,13342.861245394115,5628.89948944643,10.5,77.4,13023.2,36299.6,40088.6,4652.8,5150.9,9366.6,12566.4,14538.3,0.040247338187406244,0.0,-0.040247338187406244,-0.1906682515027996,0.1906682515027996,4.324681126277896,0.47082388217340365,4.986173259954099,70
train_negative_vs_difficult_negative,disk_latency_ms_std_120s,engineered,0.16754879791203764,0.0030162597303840487,0.0093989576039263,0.0017949534599808,0.8391927269107026,0.008046118762690613,0.0008114932552141,0.0019174701377917,0.1677880070223921,0.25270212648989876,0.4590612367926926,0.0005163977794943,0.0010693148944227,0.00294495988515075,0.0042985676237345,0.007034097233899,0.0823241008378764,0.0,-0.0823241008378764,-0.27725866191362314,0.27725866191362314,4.2025416831136075,0.5031228711328394,4.98292321616007,71
train_negative_vs_difficult_negative,context_switches_per_s_missing_pct_60s,engineered,19.434498862944924,0.0,0.0,0.0,27.127385017347393,0.0,0.0,0.0,50.0,61.29032258064516,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.013165546635823,1.013165546635823,3.597856734507352,0.35505469979144566,4.96607698093462,72
train_negative_vs_difficult_negative,disk_latency_ms_std_60s,engineered,0.13966606077909582,0.002485806283736831,0.0063639610306789,0.0012998673672393,0.5499655408656915,0.008215439464332253,0.0003592106040535,0.0012517793603313,0.1550794870761249,0.24206161653077932,0.3555604136506984,0.0,0.0004775076741074,0.002711797587182,0.00443543349179092,0.005702686747921268,0.0823241008378764,0.0,-0.0823241008378764,-0.35271397955648087,0.35271397955648087,4.133699270691747,0.46606077382013844,4.9524740240683665,73
train_negative_vs_difficult_negative,disk_latency_ms_mean_60s,engineered,0.13088343077496897,0.0007926780016951693,0.0018695652173913,0.0004193548387096,0.3527211348574327,0.00239883537306144,7.142857142857143e-05,0.0004285714285714,0.255741935483871,0.3366666666666666,0.37891774193548383,0.0,0.0001333333333333,0.0008333333333333,0.0016,0.0023013043478260667,0.02927079140902272,0.0,-0.02927079140902272,-0.5215787605957917,0.5215787605957917,4.000373789514247,0.4303325511355056,4.952285101245543,74
train_negative_vs_difficult_negative,disk_latency_ms_mean_120s,engineered,0.14327842058842052,0.000786741129316972,0.0022131147540983,0.0004406779661016,0.6635640763789648,0.0017323188335553548,0.0002241379310344,0.0005090909090909,0.2604333333333333,0.3367131147540984,0.37174999999999986,8.333333333333333e-05,0.0002678571428571,0.0008196721311475,0.0015,0.0019502459016393294,0.02927079140902272,0.0,-0.02927079140902272,-0.30368277322015513,0.30368277322015513,4.114098045142823,0.4678974863555852,4.885678304718563,75
train_negative_vs_difficult_negative,disk_latency_ms_mean_30s,engineered,0.12814537322115296,0.0007955016753648953,0.0015333333333333,0.0003333333333333,0.33796149042243545,0.0033259793491937167,0.0,0.0001875,0.24812499999999998,0.3373333333333334,0.3868666666666666,0.0,0.0,0.000875,0.0017333333333333,0.0024375,0.02927079140902272,0.0,-0.02927079140902272,-0.5328748978923397,0.5328748978923397,3.8886603043345085,0.4080634902990624,4.82959869252591,76
train_negative_vs_difficult_negative,context_switches_per_s_max_120s,engineered,29435.928022913195,39291.99353756382,15715.2,25036.6,46473.75113177408,42063.46719689752,2344.7,4066.5,39838.6,72918.4,84577.5,12635.5,15545.5,39837.5,69144.7,167091.1,0.03841791372434232,0.0,-0.03841791372434232,0.22236660295853775,0.22236660295853775,4.180856087216893,0.4155408505495809,4.818763540725011,77
train_negative_vs_difficult_negative,disk_latency_ms_max_60s,engineered,0.6319536471104931,0.011926768781911016,0.029,0.006,2.3337667391776944,0.04297000405635911,0.001,0.005,0.667,1.0,1.851,0.0,0.002,0.013,0.021,0.027,0.02927079140902272,0.0,-0.02927079140902272,-0.3756595771723417,0.3756595771723417,3.675052061080451,0.46247199767281394,4.513183635925606,78
train_negative_vs_difficult_negative,disk_write_mb_s_min_120s,engineered,0.1322582000512389,0.10756256746900074,0.0164,0.0758,0.4041766952403327,0.17387165890191655,0.0123,0.0164,0.1249,0.2294,0.5007,0.0369,0.0512,0.1188,0.1807,0.2396,0.02927079140902272,0.0,-0.02927079140902272,-0.07937678770753452,0.07937678770753452,3.5783153262980516,0.5416585146014933,4.199350628607079,79
train_negative_vs_difficult_negative,disk_write_mb_s_min_30s,engineered,0.27008160707096585,0.3058359008023341,0.0225,0.1211,0.9421212026772627,0.9146432705374716,0.0123,0.0164,0.1675,0.4178,1.1360000000000001,0.0573,0.0799,0.1743,0.3234,0.7186999999999963,0.02927079140902272,0.0,-0.02927079140902272,0.038508254225735145,0.038508254225735145,3.440249301058737,0.5486253155479898,4.027382870832462,80
train_negative_vs_difficult_negative,net_recv_mb_s_min_60s,engineered,0.045195192694799255,0.00022927789934354487,0.0001,0.0002,0.12966767459079342,0.000669953541761026,0.0,0.0,0.0004,0.1986,0.2928,0.0001,0.0001,0.0002,0.0003,0.0004,0.02927079140902272,0.0,-0.02927079140902272,-0.4904118006853195,0.4904118006853195,3.1555368499152596,0.37772408649018807,4.023672737090767,81
train_negative_vs_difficult_negative,disk_latency_ms_max_30s,engineered,0.45788542619770894,0.007146024799416485,0.015,0.002,1.6684154062859073,0.03094690057132804,0.0,0.002,0.556,1.0,1.115,0.0,0.0,0.008,0.016,0.021,0.02927079140902272,0.0,-0.02927079140902272,-0.38199847796557057,0.38199847796557057,3.165900686323316,0.4167305951417348,3.9646297594306215,82
train_negative_vs_difficult_negative,context_switches_per_s_std_120s,engineered,4835.967156034747,7699.315588557233,2314.0097541135938,3794.903158004419,8747.83679692384,11928.948935632507,556.3392993941097,971.2341990541615,6000.773981371599,10306.311200481041,11997.462684316592,1945.9352822790424,2259.365982820872,6624.825012017747,13544.761300967804,40161.354548010815,0.091471223153196,0.0,-0.091471223153196,0.27374188477211836,0.27374188477211836,3.254556799823465,0.38812449905207547,3.916423183647659,83
train_negative_vs_difficult_negative,disk_write_mb_s_min_60s,engineered,0.19056142810086743,0.18788439095550694,0.0164,0.101,0.6276434176915926,0.5174429068181658,0.0123,0.0164,0.1413,0.3039,0.8179,0.045,0.0655,0.1395,0.2335,0.3769,0.02927079140902272,0.0,-0.02927079140902272,-0.0046541917108586075,0.0046541917108586075,3.04787773030867,0.55427885650211,3.6068107785216386,84
train_negative_vs_difficult_negative,context_switches_per_s,raw,17286.647172892426,13870.563034281548,10181.7,10466.4,19671.7309209561,15900.608085607919,298.4,3042.0,22403.5,47721.5,59984.25,5828.06,7772.549999999999,15150.05,21575.480000000003,28113.48,19.338845999048697,0.0,-19.338845999048697,-0.1909938084808423,0.1909938084808423,3.074668189073402,0.2887338087872471,3.5543958063414913,85
train_negative_vs_difficult_negative,context_switches_per_s_std_60s,engineered,4214.328583293688,6471.128158840865,2049.987058289065,3086.4842694960403,7985.676473813028,11213.339773097572,455.6630294799327,901.4851659076638,5235.469303357993,10044.866084390975,11371.319716084507,1745.0518043877005,2119.654637275008,5832.586442383281,10277.550788175746,19984.034440653995,0.091471223153196,0.0,-0.091471223153196,0.23184188719994556,0.23184188719994556,2.93818900802036,0.3786044891024343,3.54863538432274,86
train_negative_vs_difficult_negative,net_recv_mb_s_min_120s,engineered,0.03405071368444169,0.00017579868708971557,0.0001,0.0002,0.09698800083758852,0.00010041858860144434,0.0,0.0,0.0003,0.1503,0.2442,0.0001,0.0001,0.0002,0.0003,0.0003,0.02927079140902272,0.0,-0.02927079140902272,-0.4939408805432976,0.4939408805432976,2.6180383169785904,0.3509546932577089,3.462933890779597,87
